,Date,Open,High,Low,Close,Volume,Ticker,TP,TP_SMA,MD,CCI,SMA_14,STD_14,RSI,BU,BL
44,2010-03-26,1167.5799560546875,1173.9300537109375,1161.47998046875,1166.5899658203125,4708420000,^GSPC,1167.3333333333333,1163.5906534830729,5.274532877604133,47.30504023906979,1158.3866548084077,10.580486303325324,71.41796615078876,1179.5476274150583,1137.225682201757
45,2010-03-29,1167.7099609375,1174.8499755859375,1167.7099609375,1173.219970703125,4375580000,^GSPC,1171.9266357421875,1166.01865234375,3.9000000000000226,100.9911692040577,1160.6499866303943,9.75712454019709,78.70438340691732,1180.1642357107885,1141.1357375500002
46,2010-03-30,1173.75,1177.8299560546875,1168.9200439453125,1173.27001953125,4085000000,^GSPC,1173.3400065104167,1167.6829874674481,3.4369995117187955,109.72786047210536,1162.6990356445312,9.131442198017274,74.01185132655228,1180.9619200405657,1144.4361512484968
47,2010-03-31,1171.75,1174.56005859375,1165.77001953125,1169.4300537109375,4484340000,^GSPC,1169.9200439453125,1168.1419962565105,3.333600260416733,35.55810634955351,1164.3726109095983,8.010473554743127,57.794819208508464,1180.3935580190846,1148.351663800112
48,2010-04-01,1171.22998046875,1181.4300537109375,1170.68994140625,1178.0999755859375,4006870000,^GSPC,1176.739990234375,1169.3239949544272,3.4785319010416744,142.12883463331156,1166.2738008045014,7.511461584336093,66.48387067486209,1181.2967239731736,1151.2508776358293
49,2010-04-05,1178.7099609375,1187.72998046875,1178.7099609375,1187.43994140625,3881620000,^GSPC,1184.6266276041667,1171.6389933268229,4.015457356770844,215.62731420775276,1168.9152279808409,6.937424644439387,78.72458160242158,1182.7900772697196,1155.0403786919621
50,2010-04-06,1186.010009765625,1191.800048828125,1182.77001953125,1189.43994140625,4086180000,^GSPC,1188.0033365885417,1174.2223266601563,5.3405948893229604,172.02840025601785,1171.1514195033483,7.699734385644328,80.05286517109205,1186.550888274637,1155.7519507320596
51,2010-04-07,1188.22998046875,1189.5999755859375,1177.25,1182.449951171875,5101430000,^GSPC,1183.0999755859375,1175.4416585286458,6.140659179687509,83.14326777407872,1172.4207066127233,8.119492803283618,65.57394770623576,1188.6596922192905,1156.181721006156
52,2010-04-08,1181.75,1188.550048828125,1175.1199951171875,1186.43994140625,4726970000,^GSPC,1183.3699951171875,1176.8863240559895,6.310927734375037,68.49147314091488,1173.7385631742932,8.303623162089162,69.29656647741886,1190.3458094984715,1157.131316850115
53,2010-04-09,1187.469970703125,1194.6600341796875,1187.1500244140625,1194.3699951171875,4511570000,^GSPC,1192.0600179036458,1179.0419962565104,7.189994303385424,120.7049787786878,1175.923089890253,8.835517877122774,74.19749409881801,1193.5941256444987,1158.2520541360075
54,2010-04-12,1194.93994140625,1199.199951171875,1194.7099609375,1196.47998046875,4607090000,^GSPC,1196.796630859375,1181.9883260091146,7.205325520833322,137.0125916582482,1178.396420433408,9.510225731281723,81.94896214077309,1197.4168718959713,1159.3759689708445
55,2010-04-13,1195.93994140625,1199.0400390625,1188.8199462890625,1197.300048828125,5403580000,^GSPC,1195.0533447265625,1184.3009969075522,7.00699462890625,102.30108996757038,1180.1211838495165,10.211179244543587,76.72994367712715,1200.5435423386036,1159.6988253604293
56,2010-04-14,1198.68994140625,1210.6500244140625,1198.68994140625,1210.6500244140625,5760040000,^GSPC,1206.663330078125,1187.6333292643228,8.082002766927076,156.97429925559356,1182.816897437686,11.87383669406651,81.1686107229086,1206.5645708258191,1159.069224049553
57,2010-04-15,1210.77001953125,1213.9200439453125,1208.5,1211.6700439453125,5995330000,^GSPC,1211.3633626302083,1191.7776611328125,8.609676106770802,151.65651029925317,1185.7354736328125,13.521682433756025,87.85703612901199,1212.7788385003246,1158.6921087653004
58,2010-04-16,1210.1700439453125,1210.1700439453125,1186.77001953125,1192.1300048828125,8108470000,^GSPC,1196.356689453125,1193.7393310546875,7.507340494791651,23.242659636510723,1187.808570498512,12.682119075561532,65.58777654480977,1213.172808649635,1162.4443323473888
59,2010-04-19,1192.06005859375,1197.8699951171875,1183.6800537109375,1197.52001953125,6597740000,^GSPC,1193.0233561197917,1194.57900390625,6.6676676432291515,-15.554142464773147,1189.3154790969124,11.877701096346808,57.19267034831602,1213.070881289606,1165.560076904219
60,2010-04-20,1199.0400390625,1208.5799560546875,1199.0400390625,1207.1700439453125,5316590000,^GSPC,1204.9300130208333,1196.2716715494792,6.950333658854151,83.04964813043274,1191.5719081333705,11.606876346146043,62.65073284780919,1214.7856608256625,1168.3581554410785
61,2010-04-21,1207.1600341796875,1210.989990234375,1198.8499755859375,1205.93994140625,5724310000,^GSPC,1205.2599690755208,1198.4876708984375,6.853198242187477,65.87968554004263,1194.096188499814,10.305735636309594,67.77732223134771,1214.707659772433,1173.4847172271948
62,2010-04-22,1202.52001953125,1210.27001953125,1190.18994140625,1208.6700439453125,6035780000,^GSPC,1203.0433349609375,1200.4550048828125,5.796997070312477,29.7663318522882,1195.9749988374256,9.240801025273415,65.30446739572226,1214.4566008879724,1177.4933967868787
63,2010-04-23,1207.8699951171875,1217.280029296875,1205.0999755859375,1217.280029296875,5326060000,^GSPC,1213.2200113932292,1202.571004231771,5.81079915364578,122.1749009029956,1198.0173833937872,9.688643191466111,66.08884026745656,1217.3946697767194,1178.640097010855
64,2010-04-26,1217.0699462890625,1219.800048828125,1211.0699462890625,1212.050048828125,5647760000,^GSPC,1214.3066813151042,1204.3220092773438,5.962262369791688,111.6429907361859,1199.8961937313986,10.137320943902006,64.0960211947882,1220.1708356192025,1179.6215518435947
65,2010-04-27,1209.9200439453125,1211.3800048828125,1181.6199951171875,1183.7099609375,7454540000,^GSPC,1192.2366536458333,1204.0403401692708,6.300265299479156,-124.90147596814592,1200.5488135928197,9.225972617974156,48.291602561349784,1219.000758828768,1182.0968683568713
66,2010-04-28,1184.5899658203125,1195.050048828125,1181.81005859375,1191.3599853515625,6342310000,^GSPC,1189.4066975911458,1202.3146769205728,7.647062174479151,-112.53105253505352,1200.9800066266741,8.471551399290718,38.285755323350834,1217.9231094252555,1184.0369038280928
67,2010-04-29,1193.300048828125,1209.3599853515625,1193.300048828125,1206.780029296875,6059410000,^GSPC,1203.1466878255208,1201.493009440104,6.989728190104143,15.77246249010491,1201.7719116210938,8.082850314835946,45.032034328715845,1217.9376122507656,1185.606210991422
68,2010-04-30,1206.77001953125,1207.989990234375,1186.3199462890625,1186.68994140625,6048260000,^GSPC,1193.6666259765625,1201.224003092448,7.3125358072916695,-68.89882721075216,1201.54833984375,8.27212443982496,48.25705275268661,1218.0925887234,1185.0040909641
69,2010-05-03,1188.5799560546875,1205.1300048828125,1188.5799560546875,1202.260009765625,4938050000,^GSPC,1198.6566569010417,1201.7873331705728,6.636539713541697,-31.448881542318954,1201.8057192847843,8.108940962432749,53.57322051326524,1218.0236012096498,1185.587837359919
70,2010-05-04,1197.5,1197.5,1168.1199951171875,1173.5999755859375,6594720000,^GSPC,1179.739990234375,1199.268330891927,8.527006022135424,-152.6783696165493,1199.8826235816593,9.86968109007855,35.32677070919392,1219.6219857618164,1180.1432614015023
71,2010-05-05,1169.239990234375,1175.949951171875,1158.1500244140625,1165.8699951171875,6795940000,^GSPC,1166.6566569010417,1195.4079996744792,11.066674804687523,-173.20073271548117,1196.6892874581474,12.696855507294934,30.422307691990312,1222.0829984727372,1171.2955764435576
72,2010-05-06,1164.3800048828125,1167.5799560546875,1065.7900390625,1128.1500244140625,10617810000,^GSPC,1120.5066731770833,1187.1543334960938,18.911936035156213,-234.9403755565317,1191.2714291527157,24.000748824322645,21.044521941213205,1239.2729268013609,1143.2699315040704
73,2010-05-07,1127.0400390625,1135.1300048828125,1094.1500244140625,1110.8800048828125,9472910000,^GSPC,1113.3866780598958,1177.1710001627603,26.192598470052054,-162.34693724843393,1185.5830950055804,31.74227034096656,14.208903544064071,1249.0676356875135,1122.0985543236472
74,2010-05-10,1122.27001953125,1163.8499755859375,1122.27001953125,1159.72998046875,6893700000,^GSPC,1148.6166585286458,1170.6019978841146,26.648264973958295,-55.00130277888313,1181.5607125418526,32.656879099460824,31.081155194719955,1246.8744707407743,1116.2469543429308
75,2010-05-11,1156.3900146484375,1170.47998046875,1147.7099609375,1155.7900390625,5842550000,^GSPC,1157.9933268229167,1167.177665201823,25.74566650390625,-23.782224677209825,1178.184523809524,32.46100451915843,39.359919164293174,1243.106532847841,1113.2625147712072
76,2010-05-12,1155.4300537109375,1172.8699951171875,1155.4300537109375,1171.6700439453125,5225460000,^GSPC,1166.6566975911458,1164.902665201823,23.82146484375003,4.908828797410905,1175.5854782831102,31.76679246476038,43.178414123790596,1239.1190632126309,1112.0518933535895
77,2010-05-13,1170.0400390625,1173.5699462890625,1156.1400146484375,1157.43994140625,4870640000,^GSPC,1162.38330078125,1160.826326497396,20.560393880208334,5.04845803028064,1171.9542846679688,29.989767248274845,37.0414283234409,1231.9338191645184,1111.9747501714191
78,2010-05-14,1157.18994140625,1157.18994140625,1126.1400146484375,1135.6800537109375,6126400000,^GSPC,1139.6700032552083,1155.4266642252603,19.905328776041735,-52.77200273800363,1166.6230933779761,28.47761162666524,34.16676629395323,1223.5783166313067,1109.6678701246456
79,2010-05-17,1136.52001953125,1141.8800048828125,1114.9599609375,1136.93994140625,5922920000,^GSPC,1131.2599690755208,1148.6869954427084,17.998999023437545,-64.54813160996672,1162.2676159086682,28.918426713384548,30.62609058151635,1220.1044693354372,1104.4307624818991
80,2010-05-18,1138.780029296875,1148.6600341796875,1117.199951171875,1120.800048828125,6170840000,^GSPC,1128.8866780598958,1143.6016642252605,16.859663899739623,-58.18615860462869,1157.9447573707218,29.072479744536484,33.845152360371316,1216.0897168597949,1099.7997978816488
81,2010-05-19,1119.5699462890625,1124.27001953125,1100.6600341796875,1115.050048828125,6765800000,^GSPC,1113.3267008463542,1138.2686686197917,16.795328776041675,-99.00359044679479,1151.529044015067,28.22848422530616,33.3208364034803,1207.9860124656793,1095.0720755644547
82,2010-05-20,1107.3399658203125,1107.3399658203125,1071.5799560546875,1071.5899658203125,8328570000,^GSPC,1083.5032958984375,1134.5683308919272,20.49566650390625,-166.10026639454819,1143.6602347237724,30.81469122593404,37.110736869079595,1205.2896171756406,1082.0308522719042
83,2010-05-21,1067.260009765625,1090.1600341796875,1055.9000244140625,1087.68994140625,5452130000,^GSPC,1077.9166666666667,1131.021329752604,24.09039550781249,-146.95943332469167,1135.0359497070312,31.132967610933726,37.511443281865944,1197.3018849288987,1072.7700144851638
84,2010-05-24,1084.780029296875,1089.949951171875,1072.699951171875,1073.6500244140625,5224040000,^GSPC,1078.7666422526042,1124.036328125,28.526401367187464,-105.79599646351289,1127.8235677083335,31.67130113674076,17.550874895467743,1191.166169981815,1064.480965434852
85,2010-05-25,1067.4200439453125,1074.75,1040.780029296875,1074.030029296875,7329580000,^GSPC,1063.1866861979167,1114.5556640625,31.215665690104107,-109.70768838645033,1120.4328555152529,33.90612375489948,8.357258876281008,1188.2451030250518,1052.620608005454
86,2010-05-26,1075.510009765625,1090.75,1065.5899658203125,1067.949951171875,4521050000,^GSPC,1074.7633056640625,1105.3663248697917,29.73900553385413,-68.60354755505975,1117.1654721214659,36.03563319853173,10.644076114157244,1189.2367385185294,1045.0942057244024
87,2010-05-27,1074.27001953125,1103.52001953125,1074.27001953125,1103.06005859375,5698460000,^GSPC,1093.61669921875,1098.4896647135415,23.83693847656243,-13.628611184228037,1115.7533307756696,36.5783843235586,23.818475207607648,1188.9100994227867,1042.5965621285525
88,2010-05-28,1102.5899658203125,1102.5899658203125,1084.780029296875,1089.4100341796875,4871210000,^GSPC,1092.260009765625,1093.7486653645833,18.445470377604124,-5.38038361535733,1111.7278558640253,35.775789129357314,28.444118341373667,1183.27943412274,1040.1762776053106
89,2010-06-01,1087.300048828125,1094.77001953125,1069.8900146484375,1070.7099609375,5271480000,^GSPC,1078.4566650390625,1088.4683349609375,14.843349609374968,-44.96590587860145,1106.046665736607,34.14156904593229,27.114336787096903,1174.3298038284718,1037.7635276447425
90,2010-06-02,1073.010009765625,1098.56005859375,1072.030029296875,1098.3800048828125,5026360000,^GSPC,1089.6566975911458,1084.5453369140628,10.135751953125032,33.61934862337841,1100.546665736607,29.515266811415128,34.20566339044599,1159.5771993594374,1041.5161321137768
91,2010-06-03,1098.8199462890625,1105.6700439453125,1091.81005859375,1102.8299560546875,4995970000,^GSPC,1100.1033528645833,1083.2230021158853,8.605008951822878,130.77926157665084,1096.0980980282736,23.57367045246225,44.447550239558105,1143.245438933198,1048.9507571233491
92,2010-06-04,1098.4300537109375,1098.4300537109375,1060.5,1064.8800048828125,6180580000,^GSPC,1074.6033528645833,1082.3330078125,9.260945638020804,-55.64338135681416,1091.4504801432292,20.541592737079547,46.12214056068108,1132.5336656173884,1050.3672946690701
93,2010-06-07,1065.8399658203125,1071.3599853515625,1049.8599853515625,1050.469970703125,5467560000,^GSPC,1057.22998046875,1080.2643391927083,10.915880533854146,-140.67797006096063,1086.1626238141741,18.974129479200837,41.826031368735656,1124.110882772576,1048.2143648557724
94,2010-06-08,1050.81005859375,1063.1500244140625,1042.1700439453125,1062.0,6192750000,^GSPC,1055.7733561197917,1077.965010579427,12.853674316406227,-115.09888878653214,1080.9402436755952,16.16398152317311,40.95796889166099,1113.2682067219414,1048.612280629249
95,2010-06-09,1062.75,1077.739990234375,1052.25,1055.68994140625,5983200000,^GSPC,1061.893310546875,1077.8356730143228,12.983011881510402,-81.862681340539,1077.2664300827753,13.927041344611743,49.450500437718745,1105.1205127719988,1049.4123473935517
96,2010-06-10,1058.77001953125,1087.8499755859375,1058.77001953125,1086.8399658203125,5144780000,^GSPC,1077.8199869791667,1078.1413411458334,12.677343749999977,-1.6899132447292153,1076.8604794456846,13.813630490172311,51.252361065959846,1104.4877404260292,1049.23321846534
97,2010-06-11,1082.6500244140625,1092.25,1077.1199951171875,1091.5999755859375,4059280000,^GSPC,1086.989990234375,1077.478670247396,12.082936197916684,52.47797296498724,1077.5085739862352,14.077325251434488,47.05095183391544,1105.663224489104,1049.3539234833663
98,2010-06-14,1095.0,1105.9100341796875,1089.030029296875,1089.6300048828125,4425830000,^GSPC,1094.856689453125,1077.7383382161458,12.290670572916657,92.8528194640067,1078.6578630719866,14.824891697369805,51.09229607426572,1108.3076464667263,1049.008079677247
99,2010-06-15,1091.2099609375,1115.5899658203125,1091.2099609375,1115.22998046875,4644490000,^GSPC,1107.3433024088542,1080.627001953125,15.163004557291652,117.46264998595653,1081.8119070870537,15.935764288345693,62.287309792974774,1113.683435663745,1049.9403785103623
100,2010-06-16,1114.02001953125,1118.739990234375,1107.1300048828125,1114.6099853515625,5002600000,^GSPC,1113.4933268229167,1083.010664876302,17.54666748046875,115.81557953210651,1084.5783371698287,17.86319220269956,60.59437548219229,1120.3047215752279,1048.8519527644296
101,2010-06-17,1115.97998046875,1117.719970703125,1105.8699951171875,1116.0400390625,4557760000,^GSPC,1113.2100016276042,1084.3213297526042,18.857332356770847,102.1306419113848,1085.9778587704614,19.332866067248037,56.40390259341871,1124.6435909049574,1047.3121266359653
102,2010-06-18,1116.1600341796875,1121.010009765625,1113.9300537109375,1117.510009765625,4555360000,^GSPC,1117.4833577473958,1088.6093302408854,20.66800537109375,93.13599123565672,1087.779526483445,21.06138133363713,76.43433401378745,1129.902289150719,1045.6567638161707
103,2010-06-21,1122.7900390625,1131.22998046875,1108.239990234375,1113.199951171875,4514360000,^GSPC,1117.556640625,1094.6419962565103,19.218268229166643,79.48910586963721,1090.5723818824404,22.286807741565713,97.2730867094784,1135.1459973655717,1045.998766399309
104,2010-06-22,1113.9000244140625,1118.5,1094.1800537109375,1095.31005859375,4514380000,^GSPC,1102.6633707682292,1099.3309977213544,15.152802734375019,14.661195490984122,1091.501429966518,22.51562380752055,80.35219395584227,1136.532677581559,1046.4701823514768
105,2010-06-23,1095.5699462890625,1099.6400146484375,1085.31005859375,1092.0400390625,4526150000,^GSPC,1092.3300374348958,1102.3746704101563,11.500395507812504,-58.22775381036252,1090.9461931501116,22.38263506626289,68.68279120045831,1135.7114632826374,1046.1809230175859
106,2010-06-24,1090.9300537109375,1090.9300537109375,1071.5999755859375,1073.68994140625,4814830000,^GSPC,1078.739990234375,1102.4666707356769,11.389995117187528,-138.8743966799322,1091.2416672479537,22.17665313315997,50.58139774085444,1135.5949735142738,1046.8883609816337
